Seller_ID,Name,City,Locality,Latitude,Longitude,Product,Price_per_kg,Rating,Stock_quantity,Verified,Cluster,Email,Mobile
SELL0176,Amit More,Indore,Vijay Nagar,22.75,75.892,Garlic,23.51,2.9,116,No,0,amit.more16@yahoo.in,7830112686
SELL0177,Prakash Thakur,Jaipur,Malviya Nagar,26.85,75.815,Green Chillies,38.55,3.7,340,No,1,prakash.thakur58@yahoo.in,8993646553
SELL0178,Vijay Kamble,Hyderabad,Gachibowli,17.4448,78.3498,Potatoes,38.59,3.7,353,No,0,vijay.kamble58@yahoo.in,9539873975
SELL0179,Kiran Gaikwad,Indore,Vijay Nagar,22.75,75.892,Green Chillies,20.76,3.4,9,Yes,0,kiran.gaikwad39@outlook.com,7924046667
SELL0180,Arvind Yadav,Guwahati,Dispur,26.1445,91.7362,Potatoes,29.13,2.5,239,No,3,arvind.yadav34@gmail.com,7980299200
SELL0181,Vijay Yadav,Mumbai,Andheri,19.1197,72.8468,Green Chillies,33.7,2.6,478,Yes,2,vijay.yadav16@yahoo.in,8407820510
SELL0182,Anil More,Pune,Shivaji Nagar,18.53,73.8526,Tomatoes,12.77,2.8,191,Yes,2,anil.more31@gmail.com,9573501396
SELL0183,Amit Sawant,Indore,Vijay Nagar,22.75,75.892,Onions,54.21,2.9,352,No,0,amit.sawant93@yahoo.in,8761237769
SELL0184,Ajay Bhosale,Patna,Boring Road,25.6127,85.1582,Garlic,58.03,2.6,184,No,3,ajay.bhosale66@yahoo.in,9847354756
SELL0185,Vijay Jadhav,Delhi,Karol Bagh,28.6518,77.1905,Garlic,11.41,2.6,297,Yes,1,vijay.jadhav12@gmail.com,7643212397
SELL0186,Kiran Kulkarni,Shimla,Mall Road,31.1048,77.1734,Tomatoes,55.37,4.8,42,Yes,1,kiran.kulkarni29@outlook.com,8268167626
SELL0187,Vijay Jadhav,Chandigarh,Sector 17,30.741,76.7682,Green Chillies,37.56,3.3,89,Yes,1,vijay.jadhav70@gmail.com,7913750933
SELL0188,Amit Kamble,Ranchi,Lalpur,23.3619,85.338,Onions,37.92,2.7,100,No,3,amit.kamble96@yahoo.in,8467044441
SELL0189,Santosh Kulkarni,Pune,Shivaji Nagar,18.53,73.8526,Onions,53.58,3.6,386,No,2,santosh.kulkarni12@outlook.com,9606228726
SELL0190,Anil Pawar,Shimla,Mall Road,31.1048,77.1734,Onions,13.15,2.9,465,Yes,1,anil.pawar87@outlook.com,9904716726
SELL0191,Deepak Bhosale,Indore,Vijay Nagar,22.75,75.892,Garlic,18.25,3.2,489,No,0,deepak.bhosale88@outlook.com,9374953115
SELL0192,Amit Patil,Guwahati,Dispur,26.1445,91.7362,Tomatoes,10.57,4.2,394,No,3,amit.patil38@gmail.com,7500666407
SELL0193,Rajesh Bhosale,Guwahati,Dispur,26.1445,91.7362,Onions,58.71,3.6,54,Yes,3,rajesh.bhosale41@yahoo.in,7666328427
SELL0194,Mahesh Bhosale,Indore,Vijay Nagar,22.75,75.892,Ginger,48.2,3.7,220,No,0,mahesh.bhosale36@yahoo.in,7846109853
SELL0195,Dinesh Chavan,Chennai,T. Nagar,13.0418,80.2332,Onions,36.71,4.4,476,Yes,4,dinesh.chavan84@outlook.com,7774355979
SELL0196,Dinesh Chavan,Chennai,T. Nagar,13.0418,80.2332,Tomatoes,48.81,3.8,239,No,4,dinesh.chavan17@outlook.com,8607940279
SELL0197,Santosh Sharma,Bengaluru,Whitefield,12.9698,77.7499,Garlic,29.94,3.7,244,No,4,santosh.sharma36@yahoo.in,7625229688
SELL0198,Prakash Sharma,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Green Chillies,27.81,3.4,369,No,4,prakash.sharma32@yahoo.in,8281819163
SELL0199,Ganesh Salunkhe,Pune,Shivaji Nagar,18.53,73.8526,Onions,47.62,3.1,479,Yes,2,ganesh.salunkhe39@gmail.com,7660681393
SELL0200,Ashok Kulkarni,Patna,Boring Road,25.6127,85.1582,Onions,22.56,4.6,387,Yes,3,ashok.kulkarni45@outlook.com,8503013299
SELL0201,Mahesh Sharma,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Green Chillies,50.55,2.9,234,Yes,4,mahesh.sharma77@gmail.com,7699471349
SELL0202,Santosh Bhosale,Nagpur,Dharampeth,21.1458,79.0882,Onions,20.32,4.8,43,Yes,0,santosh.bhosale84@yahoo.in,8500490342
SELL0203,Prakash Patil,Kolkata,Salt Lake,22.5867,88.4173,Ginger,31.72,4.0,71,No,3,prakash.patil43@gmail.com,7110666844
SELL0204,Ravi Sawant,Chandigarh,Sector 17,30.741,76.7682,Green Chillies,18.56,4.1,493,No,1,ravi.sawant16@yahoo.in,9744921075
SELL0205,Santosh Salunkhe,Nagpur,Dharampeth,21.1458,79.0882,Garlic,10.36,3.7,22,Yes,0,santosh.salunkhe93@outlook.com,7918314616
SELL0206,Santosh Naik,Bhopal,TT Nagar,23.2333,77.4333,Garlic,19.1,4.6,233,Yes,0,santosh.naik57@yahoo.in,7245155252
SELL0207,Kiran Rane,Lucknow,Hazratganj,26.8505,80.9467,Tomatoes,21.94,3.1,179,No,1,kiran.rane40@outlook.com,7415508168
SELL0208,Kiran Rane,Mumbai,Andheri,19.1197,72.8468,Tomatoes,47.8,4.7,51,Yes,2,kiran.rane75@yahoo.in,9648067904
SELL0209,Santosh Naik,Chennai,T. Nagar,13.0418,80.2332,Garlic,56.44,3.0,234,Yes,4,santosh.naik31@yahoo.in,9473650411
SELL0210,Dinesh Sawant,Patna,Boring Road,25.6127,85.1582,Ginger,51.51,4.1,83,Yes,3,dinesh.sawant60@gmail.com,9778518453
SELL0211,Vijay Gaikwad,Shimla,Mall Road,31.1048,77.1734,Onions,11.03,4.6,416,Yes,1,vijay.gaikwad92@outlook.com,7383883081
SELL0212,Nitin Gaikwad,Kolkata,Salt Lake,22.5867,88.4173,Tomatoes,15.92,3.2,61,No,3,nitin.gaikwad27@yahoo.in,9801540868
SELL0213,Ramesh Gaikwad,Hyderabad,Gachibowli,17.4448,78.3498,Green Chillies,26.8,3.9,176,No,0,ramesh.gaikwad67@outlook.com,9943186248
SELL0214,Prakash Shinde,Hyderabad,Gachibowli,17.4448,78.3498,Garlic,51.15,4.0,267,No,0,prakash.shinde17@gmail.com,9549662395
SELL0215,Rajesh Pawar,Guwahati,Dispur,26.1445,91.7362,Green Chillies,31.79,2.8,6,Yes,3,rajesh.pawar45@yahoo.in,9109587619
SELL0216,Vijay Salunkhe,Shimla,Mall Road,31.1048,77.1734,Ginger,18.78,4.2,406,No,1,vijay.salunkhe50@gmail.com,8846233674
SELL0217,Ajay Sharma,Bhopal,TT Nagar,23.2333,77.4333,Garlic,33.95,4.7,469,No,0,ajay.sharma10@yahoo.in,8413014754
SELL0218,Sunil Yadav,Ahmedabad,Navrangpura,23.0415,72.56,Onions,12.93,4.2,366,Yes,2,sunil.yadav15@gmail.com,7798372979
SELL0219,Shivam Chavan,Hyderabad,Gachibowli,17.4448,78.3498,Tomatoes,20.71,3.8,380,No,0,shivam.chavan93@yahoo.in,8879067469
SELL0220,Deepak Jadhav,Indore,Vijay Nagar,22.75,75.892,Ginger,47.07,4.8,441,No,0,deepak.jadhav37@gmail.com,7679237860
SELL0221,Arvind Jadhav,Patna,Boring Road,25.6127,85.1582,Tomatoes,13.25,3.3,181,Yes,3,arvind.jadhav55@yahoo.in,9608088889
SELL0222,Ramesh Sharma,Pune,Shivaji Nagar,18.53,73.8526,Tomatoes,24.04,2.5,139,No,2,ramesh.sharma70@gmail.com,9969324049
SELL0223,Deepak Naik,Hyderabad,Gachibowli,17.4448,78.3498,Tomatoes,20.6,4.0,433,Yes,0,deepak.naik76@yahoo.in,8879458930
SELL0224,Amit Kamble,Mumbai,Andheri,19.1197,72.8468,Ginger,30.91,3.3,26,No,2,amit.kamble32@yahoo.in,8104090448
SELL0225,Ravi Gaikwad,Bengaluru,Whitefield,12.9698,77.7499,Onions,38.91,4.2,440,No,4,ravi.gaikwad23@outlook.com,7184912078
SELL0226,Anil Patil,Bengaluru,Whitefield,12.9698,77.7499,Tomatoes,10.62,3.4,129,Yes,4,anil.patil24@outlook.com,7893213174
SELL0227,Ravi Rathod,Surat,Adajan,21.1702,72.8311,Garlic,53.06,3.4,31,Yes,2,ravi.rathod95@yahoo.in,9220013990
SELL0228,Santosh Joshi,Hyderabad,Gachibowli,17.4448,78.3498,Onions,21.23,2.8,106,No,0,santosh.joshi44@outlook.com,9651413389
SELL0229,Vijay Deshmukh,Hyderabad,Gachibowli,17.4448,78.3498,Green Chillies,53.64,2.6,217,No,0,vijay.deshmukh74@outlook.com,9914987239
SELL0230,Rajesh Yadav,Kolkata,Salt Lake,22.5867,88.4173,Onions,57.59,4.4,494,Yes,3,rajesh.yadav32@yahoo.in,8870603877
SELL0231,Kiran Sharma,Ahmedabad,Navrangpura,23.0415,72.56,Green Chillies,24.45,4.9,383,Yes,2,kiran.sharma98@yahoo.in,9883981334
SELL0232,Suresh Gaikwad,Patna,Boring Road,25.6127,85.1582,Onions,11.48,3.2,149,Yes,3,suresh.gaikwad58@outlook.com,7301798794
SELL0233,Vijay Rane,Ahmedabad,Navrangpura,23.0415,72.56,Ginger,25.06,4.6,205,No,2,vijay.rane33@outlook.com,7867554133
SELL0234,Deepak Chavan,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Ginger,47.56,4.3,91,Yes,4,deepak.chavan84@outlook.com,7421461933
SELL0235,Dinesh Chavan,Jaipur,Malviya Nagar,26.85,75.815,Ginger,46.79,2.8,4,Yes,1,dinesh.chavan16@yahoo.in,7443775145
SELL0236,Suresh Rane,Patna,Boring Road,25.6127,85.1582,Onions,11.45,4.8,469,Yes,3,suresh.rane80@outlook.com,9794629168
SELL0237,Ajay Patil,Ahmedabad,Navrangpura,23.0415,72.56,Garlic,17.28,4.7,441,No,2,ajay.patil72@yahoo.in,8660546494
SELL0238,Kiran Joshi,Guwahati,Dispur,26.1445,91.7362,Ginger,14.28,3.2,10,Yes,3,kiran.joshi89@outlook.com,9210899040
SELL0239,Mahesh Deshmukh,Chennai,T. Nagar,13.0418,80.2332,Tomatoes,38.51,3.5,427,No,4,mahesh.deshmukh33@outlook.com,7646262898
SELL0240,Vijay Joshi,Bengaluru,Whitefield,12.9698,77.7499,Potatoes,55.4,4.7,429,No,4,vijay.joshi22@gmail.com,8401738859
SELL0241,Kiran Sawant,Indore,Vijay Nagar,22.75,75.892,Potatoes,36.36,5.0,376,Yes,0,kiran.sawant69@outlook.com,8699827471
SELL0242,Vijay Sharma,Kolkata,Salt Lake,22.5867,88.4173,Onions,25.85,3.6,418,No,3,vijay.sharma81@gmail.com,7421050596
SELL0243,Ravi Rane,Kolkata,Salt Lake,22.5867,88.4173,Garlic,35.26,3.7,77,Yes,3,ravi.rane22@yahoo.in,8324933207
SELL0244,Santosh Pawar,Hyderabad,Gachibowli,17.4448,78.3498,Potatoes,23.68,3.6,263,No,0,santosh.pawar10@yahoo.in,7577124987
SELL0245,Dinesh Salunkhe,Pune,Shivaji Nagar,18.53,73.8526,Tomatoes,31.11,4.5,279,No,2,dinesh.salunkhe59@outlook.com,8346671750
SELL0246,Arvind Thakur,Nagpur,Dharampeth,21.1458,79.0882,Onions,53.43,3.5,283,No,0,arvind.thakur81@outlook.com,7664250497
SELL0247,Kiran Rathod,Bengaluru,Whitefield,12.9698,77.7499,Garlic,11.32,4.6,386,Yes,4,kiran.rathod73@outlook.com,8898876192
SELL0248,Dinesh Deshmukh,Chennai,T. Nagar,13.0418,80.2332,Onions,33.97,2.6,23,No,4,dinesh.deshmukh25@outlook.com,9695573510
SELL0249,Ravi Yadav,Hyderabad,Gachibowli,17.4448,78.3498,Ginger,19.28,3.7,441,No,0,ravi.yadav39@gmail.com,7724655308
SELL0250,Suresh Joshi,Guwahati,Dispur,26.1445,91.7362,Potatoes,44.43,3.7,447,No,3,suresh.joshi23@gmail.com,7500300648
SELL0251,Nitin Patil,Lucknow,Hazratganj,26.8505,80.9467,Green Chillies,40.86,3.6,496,No,1,nitin.patil67@gmail.com,8366901185
SELL0252,Santosh Bhosale,Mumbai,Andheri,19.1197,72.8468,Onions,22.94,2.6,161,Yes,2,santosh.bhosale47@outlook.com,7392347108
SELL0253,Rajesh Jadhav,Nagpur,Dharampeth,21.1458,79.0882,Ginger,43.57,3.9,438,Yes,0,rajesh.jadhav90@gmail.com,8202295838
SELL0254,Sunil Shinde,Bhopal,TT Nagar,23.2333,77.4333,Tomatoes,46.2,4.5,283,Yes,0,sunil.shinde24@yahoo.in,7152974482
SELL0255,Arvind Rathod,Shimla,Mall Road,31.1048,77.1734,Green Chillies,46.07,5.0,406,Yes,1,arvind.rathod97@yahoo.in,7581350450
SELL0256,Ravi Rathod,Surat,Adajan,21.1702,72.8311,Garlic,16.07,3.5,327,Yes,2,ravi.rathod75@outlook.com,9255573742
SELL0257,Arvind Chavan,Jaipur,Malviya Nagar,26.85,75.815,Garlic,45.36,4.4,84,Yes,1,arvind.chavan43@gmail.com,8333911967
SELL0258,Nitin Kamble,Chennai,T. Nagar,13.0418,80.2332,Potatoes,31.22,2.5,140,No,4,nitin.kamble89@gmail.com,8665118320
SELL0259,Ravi Yadav,Ahmedabad,Navrangpura,23.0415,72.56,Green Chillies,14.69,3.4,358,Yes,2,ravi.yadav92@outlook.com,9493174723
SELL0260,Ajay Rathod,Ahmedabad,Navrangpura,23.0415,72.56,Potatoes,39.67,2.6,97,No,2,ajay.rathod65@yahoo.in,7714049132
SELL0261,Deepak Thakur,Lucknow,Hazratganj,26.8505,80.9467,Onions,23.62,4.8,390,Yes,1,deepak.thakur86@yahoo.in,8516108745
SELL0262,Shivam Patil,Bengaluru,Whitefield,12.9698,77.7499,Ginger,47.23,3.0,404,No,4,shivam.patil25@gmail.com,7981535508
SELL0263,Ajay Salunkhe,Bhopal,TT Nagar,23.2333,77.4333,Onions,44.34,3.3,192,No,0,ajay.salunkhe95@gmail.com,9981836709
SELL0264,Mahesh Bhosale,Pune,Shivaji Nagar,18.53,73.8526,Tomatoes,18.18,2.8,27,No,2,mahesh.bhosale22@yahoo.in,8137439390
SELL0265,Dinesh Yadav,Kolkata,Salt Lake,22.5867,88.4173,Green Chillies,14.51,4.8,212,No,3,dinesh.yadav21@yahoo.in,7991570456
SELL0266,Santosh Jadhav,Chennai,T. Nagar,13.0418,80.2332,Potatoes,18.47,3.6,499,Yes,4,santosh.jadhav19@outlook.com,9372609960
SELL0267,Rajesh Rathod,Bengaluru,Whitefield,12.9698,77.7499,Green Chillies,17.9,3.3,356,No,4,rajesh.rathod74@outlook.com,9328505204
SELL0268,Amit Gaikwad,Chandigarh,Sector 17,30.741,76.7682,Garlic,19.92,4.3,483,No,1,amit.gaikwad89@outlook.com,9442054361
SELL0269,Kiran Bhosale,Patna,Boring Road,25.6127,85.1582,Potatoes,32.45,2.5,186,No,3,kiran.bhosale21@yahoo.in,9301018656
SELL0270,Vijay Naik,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Ginger,26.53,3.6,131,Yes,4,vijay.naik26@outlook.com,7909326683
SELL0271,Santosh Kamble,Chandigarh,Sector 17,30.741,76.7682,Potatoes,16.46,3.8,346,Yes,1,santosh.kamble67@outlook.com,7868216679
SELL0272,Mahesh Sharma,Kolkata,Salt Lake,22.5867,88.4173,Garlic,10.45,3.1,139,No,3,mahesh.sharma55@outlook.com,9413732389
SELL0273,Deepak Jadhav,Hyderabad,Gachibowli,17.4448,78.3498,Green Chillies,43.66,3.3,330,Yes,0,deepak.jadhav16@gmail.com,8891194064
SELL0274,Anil Chavan,Kolkata,Salt Lake,22.5867,88.4173,Green Chillies,49.75,3.4,272,No,3,anil.chavan41@outlook.com,8739405768
SELL0275,Dinesh Gaikwad,Surat,Adajan,21.1702,72.8311,Green Chillies,33.27,4.3,470,No,2,dinesh.gaikwad67@outlook.com,8471594076
SELL0276,Suresh Pawar,Lucknow,Hazratganj,26.8505,80.9467,Green Chillies,11.03,4.2,85,No,1,suresh.pawar41@outlook.com,7271666594
SELL0277,Ajay Yadav,Lucknow,Hazratganj,26.8505,80.9467,Onions,20.06,3.4,341,Yes,1,ajay.yadav23@gmail.com,8710612053
SELL0278,Nitin Sawant,Indore,Vijay Nagar,22.75,75.892,Green Chillies,24.16,3.2,196,No,0,nitin.sawant60@gmail.com,9148191839
SELL0279,Ajay Deshmukh,Indore,Vijay Nagar,22.75,75.892,Potatoes,40.59,4.9,134,Yes,0,ajay.deshmukh54@outlook.com,7914427362
SELL0280,Nitin Joshi,Pune,Shivaji Nagar,18.53,73.8526,Onions,16.59,4.1,88,No,2,nitin.joshi54@yahoo.in,9655741598
SELL0281,Ashok Bhosale,Guwahati,Dispur,26.1445,91.7362,Green Chillies,36.12,3.9,460,Yes,3,ashok.bhosale43@yahoo.in,7470791502
SELL0282,Deepak Deshmukh,Ranchi,Lalpur,23.3619,85.338,Onions,57.38,3.7,433,No,3,deepak.deshmukh70@outlook.com,7396882374
SELL0283,Amit Naik,Ranchi,Lalpur,23.3619,85.338,Green Chillies,54.25,4.8,398,Yes,3,amit.naik53@gmail.com,8111599457
SELL0284,Mahesh Joshi,Jaipur,Malviya Nagar,26.85,75.815,Tomatoes,43.76,3.7,181,No,1,mahesh.joshi26@outlook.com,8941290287
SELL0285,Sunil Pawar,Bhopal,TT Nagar,23.2333,77.4333,Potatoes,10.61,4.1,157,No,0,sunil.pawar97@gmail.com,7775749629
SELL0286,Dinesh Joshi,Hyderabad,Gachibowli,17.4448,78.3498,Potatoes,35.56,3.4,75,No,0,dinesh.joshi66@yahoo.in,7612602950
SELL0287,Ganesh More,Hyderabad,Gachibowli,17.4448,78.3498,Garlic,29.43,2.9,163,Yes,0,ganesh.more62@gmail.com,8383461840
SELL0288,Nitin Jadhav,Patna,Boring Road,25.6127,85.1582,Onions,58.99,2.8,147,No,3,nitin.jadhav55@gmail.com,7688312324
SELL0289,Ajay Kamble,Ahmedabad,Navrangpura,23.0415,72.56,Ginger,38.68,2.9,489,No,2,ajay.kamble26@gmail.com,8725690310
SELL0290,Suresh Sawant,Lucknow,Hazratganj,26.8505,80.9467,Onions,59.87,4.8,462,Yes,1,suresh.sawant15@yahoo.in,9120841416
SELL0291,Ganesh Sawant,Nagpur,Dharampeth,21.1458,79.0882,Tomatoes,18.95,5.0,344,No,0,ganesh.sawant28@outlook.com,9340037337
SELL0292,Mahesh Gaikwad,Nagpur,Dharampeth,21.1458,79.0882,Potatoes,14.14,2.9,204,No,0,mahesh.gaikwad38@gmail.com,9898335577
SELL0293,Santosh Chavan,Kolkata,Salt Lake,22.5867,88.4173,Onions,45.72,4.4,22,Yes,3,santosh.chavan39@outlook.com,8362931254
SELL0294,Kiran Pawar,Indore,Vijay Nagar,22.75,75.892,Ginger,56.62,3.6,152,No,0,kiran.pawar86@gmail.com,9154286447
SELL0295,Nitin Naik,Bengaluru,Whitefield,12.9698,77.7499,Onions,16.46,3.7,227,Yes,4,nitin.naik37@outlook.com,8134237773
SELL0296,Sunil Thakur,Nagpur,Dharampeth,21.1458,79.0882,Ginger,48.71,2.6,430,No,0,sunil.thakur92@yahoo.in,9187666153
SELL0297,Ravi Deshmukh,Hyderabad,Gachibowli,17.4448,78.3498,Onions,26.85,2.8,488,Yes,0,ravi.deshmukh19@outlook.com,7553254108
SELL0298,Ajay Salunkhe,Jaipur,Malviya Nagar,26.85,75.815,Green Chillies,44.98,3.2,428,Yes,1,ajay.salunkhe72@outlook.com,8791254827
SELL0299,Ajay Joshi,Shimla,Mall Road,31.1048,77.1734,Green Chillies,44.13,4.4,57,Yes,1,ajay.joshi22@yahoo.in,8187833967
SELL0300,Anil Gaikwad,Pune,Shivaji Nagar,18.53,73.8526,Green Chillies,36.12,3.1,49,No,2,anil.gaikwad48@gmail.com,9242974428
SELL0301,Santosh Yadav,Mumbai,Andheri,19.1197,72.8468,Tomatoes,40.56,3.8,365,No,2,santosh.yadav96@yahoo.in,7511804085
SELL0302,Anil Yadav,Chandigarh,Sector 17,30.741,76.7682,Ginger,19.13,3.0,244,No,1,anil.yadav36@gmail.com,8679790003
SELL0303,Ashok Naik,Mumbai,Andheri,19.1197,72.8468,Tomatoes,55.99,2.8,343,No,2,ashok.naik49@yahoo.in,9741826579
SELL0304,Dinesh Deshmukh,Ahmedabad,Navrangpura,23.0415,72.56,Green Chillies,14.19,3.5,459,Yes,2,dinesh.deshmukh51@yahoo.in,9504761550
SELL0305,Ramesh Patil,Patna,Boring Road,25.6127,85.1582,Garlic,22.63,4.1,143,Yes,3,ramesh.patil29@yahoo.in,9455739486
SELL0306,Anil Pawar,Delhi,Karol Bagh,28.6518,77.1905,Green Chillies,11.57,4.6,99,Yes,1,anil.pawar19@yahoo.in,9389479732
SELL0307,Ganesh Patil,Delhi,Karol Bagh,28.6518,77.1905,Garlic,23.18,3.2,459,No,1,ganesh.patil60@yahoo.in,9704874298
SELL0308,Amit Gaikwad,Mumbai,Andheri,19.1197,72.8468,Onions,38.09,4.5,274,Yes,2,amit.gaikwad54@yahoo.in,9144689381
SELL0309,Deepak Salunkhe,Nagpur,Dharampeth,21.1458,79.0882,Garlic,14.08,3.5,291,No,0,deepak.salunkhe91@gmail.com,9459229756
SELL0310,Anil Naik,Nagpur,Dharampeth,21.1458,79.0882,Ginger,32.58,2.7,413,No,0,anil.naik70@outlook.com,8581683640
SELL0311,Deepak Sawant,Ahmedabad,Navrangpura,23.0415,72.56,Potatoes,32.48,3.7,265,No,2,deepak.sawant59@outlook.com,9455204427
SELL0312,Ajay Rathod,Guwahati,Dispur,26.1445,91.7362,Ginger,12.91,3.5,372,No,3,ajay.rathod19@gmail.com,7454745694
SELL0313,Kiran Joshi,Surat,Adajan,21.1702,72.8311,Tomatoes,18.78,4.1,72,Yes,2,kiran.joshi76@yahoo.in,8544193654
SELL0314,Anil Kamble,Delhi,Karol Bagh,28.6518,77.1905,Potatoes,34.09,4.2,237,Yes,1,anil.kamble43@gmail.com,7860209170
SELL0315,Ganesh Gaikwad,Chandigarh,Sector 17,30.741,76.7682,Onions,41.45,3.2,411,No,1,ganesh.gaikwad39@outlook.com,8588434708
SELL0316,Ramesh Patil,Shimla,Mall Road,31.1048,77.1734,Green Chillies,55.95,4.0,136,No,1,ramesh.patil73@outlook.com,8937490503
SELL0317,Prakash Bhosale,Hyderabad,Gachibowli,17.4448,78.3498,Potatoes,20.32,3.1,401,No,0,prakash.bhosale70@gmail.com,9617575590
SELL0318,Arvind Sharma,Hyderabad,Gachibowli,17.4448,78.3498,Green Chillies,24.69,3.8,484,Yes,0,arvind.sharma98@outlook.com,8163781067
SELL0319,Shivam Shinde,Bengaluru,Whitefield,12.9698,77.7499,Tomatoes,21.11,3.2,455,No,4,shivam.shinde32@gmail.com,7878358822
SELL0320,Vijay More,Indore,Vijay Nagar,22.75,75.892,Garlic,36.15,3.3,323,Yes,0,vijay.more90@yahoo.in,7435268578
SELL0321,Ramesh Bhosale,Ahmedabad,Navrangpura,23.0415,72.56,Ginger,40.32,4.0,83,No,2,ramesh.bhosale27@yahoo.in,8314695711
SELL0322,Arvind Jadhav,Lucknow,Hazratganj,26.8505,80.9467,Ginger,24.87,2.8,466,No,1,arvind.jadhav50@outlook.com,8138658099
SELL0323,Arvind Shinde,Delhi,Karol Bagh,28.6518,77.1905,Onions,40.45,3.7,233,Yes,1,arvind.shinde53@yahoo.in,9819731921
SELL0324,Kiran Thakur,Hyderabad,Gachibowli,17.4448,78.3498,Ginger,45.58,4.2,257,No,0,kiran.thakur47@yahoo.in,8370386371
SELL0325,Nitin Deshmukh,Nagpur,Dharampeth,21.1458,79.0882,Onions,42.24,4.0,268,No,0,nitin.deshmukh46@outlook.com,8617678014
SELL0326,Deepak Yadav,Ahmedabad,Navrangpura,23.0415,72.56,Green Chillies,56.97,4.4,468,No,2,deepak.yadav34@outlook.com,7602325752
SELL0327,Santosh Sharma,Patna,Boring Road,25.6127,85.1582,Tomatoes,36.89,4.2,495,Yes,3,santosh.sharma13@yahoo.in,8168676097
SELL0328,Arvind Chavan,Guwahati,Dispur,26.1445,91.7362,Tomatoes,35.65,4.1,68,No,3,arvind.chavan14@yahoo.in,7305917776
SELL0329,Shivam Rathod,Jaipur,Malviya Nagar,26.85,75.815,Ginger,41.77,4.3,105,Yes,1,shivam.rathod74@gmail.com,9351292759
SELL0330,Mahesh Bhosale,Nagpur,Dharampeth,21.1458,79.0882,Onions,18.65,3.1,105,Yes,0,mahesh.bhosale55@yahoo.in,7399794164
SELL0331,Dinesh Bhosale,Bengaluru,Whitefield,12.9698,77.7499,Potatoes,48.83,4.2,89,No,4,dinesh.bhosale84@yahoo.in,9133322441
SELL0332,Arvind Bhosale,Guwahati,Dispur,26.1445,91.7362,Onions,24.83,3.4,281,Yes,3,arvind.bhosale94@gmail.com,9238524392
SELL0333,Prakash Jadhav,Patna,Boring Road,25.6127,85.1582,Tomatoes,27.14,4.5,334,Yes,3,prakash.jadhav67@outlook.com,7674894683
SELL0334,Ajay Patil,Patna,Boring Road,25.6127,85.1582,Tomatoes,33.81,3.8,231,Yes,3,ajay.patil60@gmail.com,8430065485
SELL0335,Suresh Bhosale,Indore,Vijay Nagar,22.75,75.892,Tomatoes,55.58,2.7,468,Yes,0,suresh.bhosale24@yahoo.in,7523740556
SELL0336,Ajay Sawant,Ranchi,Lalpur,23.3619,85.338,Green Chillies,49.15,4.1,496,Yes,3,ajay.sawant13@gmail.com,8802957952
SELL0337,Dinesh Rane,Guwahati,Dispur,26.1445,91.7362,Onions,59.62,3.2,122,No,3,dinesh.rane44@outlook.com,9854115963
SELL0338,Santosh Chavan,Chandigarh,Sector 17,30.741,76.7682,Tomatoes,24.16,3.4,495,Yes,1,santosh.chavan77@yahoo.in,7773238306
SELL0339,Anil Salunkhe,Chennai,T. Nagar,13.0418,80.2332,Potatoes,13.31,4.1,461,No,4,anil.salunkhe22@yahoo.in,8799634979
SELL0340,Ashok Rathod,Mumbai,Andheri,19.1197,72.8468,Ginger,19.68,2.9,285,No,2,ashok.rathod27@gmail.com,9795139033
SELL0341,Ravi More,Chandigarh,Sector 17,30.741,76.7682,Potatoes,52.97,4.7,352,No,1,ravi.more30@gmail.com,8251905834
SELL0342,Kiran Thakur,Chennai,T. Nagar,13.0418,80.2332,Garlic,17.0,4.0,409,Yes,4,kiran.thakur67@yahoo.in,9354077718
SELL0343,Ganesh Pawar,Hyderabad,Gachibowli,17.4448,78.3498,Potatoes,38.59,3.4,440,Yes,0,ganesh.pawar50@outlook.com,9884396044
SELL0344,Mahesh Pawar,Pune,Shivaji Nagar,18.53,73.8526,Onions,22.57,4.2,229,No,2,mahesh.pawar55@gmail.com,8161177847
SELL0345,Amit Yadav,Shimla,Mall Road,31.1048,77.1734,Garlic,35.66,2.6,262,No,1,amit.yadav51@gmail.com,9889958804
SELL0346,Amit Sharma,Surat,Adajan,21.1702,72.8311,Potatoes,11.04,2.6,177,Yes,2,amit.sharma24@yahoo.in,7236389627
SELL0347,Santosh Sharma,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Onions,40.81,2.5,463,No,4,santosh.sharma14@yahoo.in,9606200804
SELL0348,Prakash Kulkarni,Indore,Vijay Nagar,22.75,75.892,Potatoes,41.99,3.0,322,No,0,prakash.kulkarni97@gmail.com,9147081970
SELL0349,Sunil Salunkhe,Bengaluru,Whitefield,12.9698,77.7499,Potatoes,45.09,2.8,428,Yes,4,sunil.salunkhe67@yahoo.in,7340998170
SELL0350,Deepak Thakur,Jaipur,Malviya Nagar,26.85,75.815,Potatoes,50.6,3.2,441,No,1,deepak.thakur33@yahoo.in,8367828711
SELL0351,Nitin Sawant,Indore,Vijay Nagar,22.75,75.892,Ginger,28.58,3.8,28,Yes,0,nitin.sawant55@yahoo.in,9552165627
